reps,variety,Yield,id,CH160323,CH160328,CH160329,CH160331,CH160414,CH160419,CH160421,CH160425,CH160504,CH160510,CH160512,CH160516,CH160523,CH160524,CH160525,CH160609,CH160616,CH160622,CHsd160323,CHsd160328,CHsd160329,CHsd160331,CHsd160414,CHsd160419,CHsd160421,CHsd160425,CHsd160504,CHsd160510,CHsd160512,CHsd160516,CHsd160523,CHsd160524,CHsd160525,CHsd160609,CHsd160616,CHsd160622,MCH160323,MCH160328,MCH160329,MCH160331,MCH160414,MCH160419,MCH160421,MCH160425,MCH160504,MCH160510,MCH160512,MCH160516,MCH160523,MCH160524,MCH160525,MCH160609,MCH160616,MCH160622
3,Shorouq,24.800000000000000,1,0.135951420356487,0.254143174923201,0.218259174613299,0.250957491742354,0.481865927342262,0.542597520244783,0.573816505445126,0.582824073131616,0.594425010741113,0.551430760693454,0.571020220784197,0.512227863145673,0.527140468236009,0.546666954810896,0.565572311348905,0.496445763907896,0.384246251995865,0.316218038234831,0.067691014341612,0.123382807787535,0.115744090391484,0.123946681099556,0.217497167631229,0.272461506460371,0.271677843727473,0.273425115134778,0.242298971447100,0.259900981409243,0.255433739461337,0.290885190221439,0.258065779794403,0.281807391484474,0.271292809617582,0.266436118573382,0.262992746365346,0.241226541670882,0.334558486938477,0.580841064453125,0.505260467529297,0.534364700317383,1.054229021072380,0.928337097167969,0.940357208251953,0.965761184692383,0.904201507568359,0.921766281127930,0.928069353103638,0.951442003250122,0.919595003128052,0.982260942459106,0.950576066970825,1.094944000244140,0.909872055053711,0.997516632080078
3,Mykonos,36.200000000000000,2,0.087636306559583,0.160980269456051,0.213981361322663,0.193605240632261,0.419114008114357,0.452516799591575,0.492924731478298,0.523837744889859,0.561116196318265,0.538348048368522,0.541012264445372,0.452983829245875,0.558628145586753,0.443686488343196,0.535777144546682,0.549493696834466,0.415187267809624,0.248594850880354,0.035450034070287,0.105931522025590,0.090500455220487,0.070683481990768,0.187483727145761,0.268318938527393,0.253160926124718,0.280559521848633,0.263360831410535,0.285985383220268,0.286688159051602,0.314218013663042,0.233108725756387,0.308485790623623,0.275565356780048,0.242711878906894,0.260341370151500,0.235118571681062,0.191287994384766,0.438594818115234,0.357728958129883,0.340366363525391,0.699498414993286,0.831666946411133,0.854650497436523,0.902486801147461,0.926860809326172,0.977243423461914,0.972926378250122,1.008092164993280,0.926966905593872,0.966056108474731,0.894097566604614,0.891439437866211,0.842840194702148,0.864341735839844
3,Rio Grande,10.800000000000000,3,0.092097398986981,0.178821900857898,0.164626234691231,0.112185534308938,0.421526357188992,0.446522766984936,0.484858501036436,0.487671286848226,0.496972747674419,0.523970785839564,0.504018960294969,0.457774551198716,0.466492708092354,0.431442728415929,0.473595490066179,0.425561993762299,0.371807532530998,0.304544626916076,0.033554413807266,0.077362264488903,0.061763903066644,0.045340314003222,0.148081170041120,0.252087818610102,0.225472217906120,0.227396969725895,0.206309886933745,0.210298597544171,0.234601285842720,0.264490285142828,0.240267144985403,0.273179013729133,0.245903255712686,0.257108298790862,0.238399223678508,0.197511026260906,0.203907012939453,0.337766647338867,0.282474517822266,0.269212722778320,0.657262086868286,0.818189620971680,0.810298919677734,0.810329437255859,0.804683685302734,0.831787109375000,0.854293107986450,0.943188905715942,0.871321916580200,0.922953844070435,0.866969347000122,0.840797424316406,0.832448959350586,0.852336883544922
3,Tam Hot-Ty,17.800000000000000,4,0.069503915653307,0.172132928599341,0.171538565238252,0.115211715967832,0.362011113593356,0.374825134485067,0.438263681533297,0.446964870522556,0.539251284610346,0.548782470949518,0.471063862984062,0.403787297695646,0.438808003977194,0.374217367966449,0.456166352414297,0.372315851704458,0.364945854224114,0.306894375144583,0.015898818029862,0.086336124667779,0.071089250978491,0.045134644966461,0.165231206868295,0.245173639990037,0.232447887482802,0.239915674384056,0.240458457240390,0.240117483665919,0.291999766772187,0.273258429778891,0.247994802406211,0.268995898873740,0.245815149807262,0.270008625166871,0.254744607330442,0.229669648792548,0.122694015502930,0.344350814819336,0.323085784912109,0.238800048828125,0.651540040969849,0.789121627807617,0.808935165405273,0.829275131225586,0.888835906982422,0.921566009521484,0.953814744949341,0.910903215408325,0.881304979324341,0.942458391189575,0.824031114578247,0.878553390502930,0.883472442626953,0.989631652832031
3,Rio Grande,38.799999999999900,5,0.078581088009248,0.155192175804042,0.193456602442488,0.191996035671757,0.343194652522991,0.360091190392475,0.407074590233283,0.410541213483736,0.512810211270115,0.455329647302256,0.437023666521026,0.331010402164090,0.441524497055126,0.340067718540959,0.432038692554362,0.365747639350968,0.283325739526649,0.202144813122570,0.020735412828514,0.103201250017903,0.099153326448256,0.094299882574766,0.236966509392726,0.284724008546687,0.280217963804604,0.298614972062736,0.285367667766855,0.311696339882209,0.314636955803296,0.315255416571729,0.301246050810375,0.294021247544684,0.305516422690853,0.297454408933162,0.248067687192968,0.193842095860530,0.162378311157227,0.448673248291016,0.387454986572266,0.382991790771484,0.686295747756958,0.958715438842773,0.828727722167969,0.860044479370117,0.935775756835938,0.940177917480469,0.948786973953247,0.934703111648560,0.882220506668091,0.906026124954224,0.868869066238403,0.854385375976562,0.853128433227539,0.872087478637695
3,SV8579TE,36.399999999999900,6,0.112774340744192,0.213115124112592,0.207760962092103,0.207261615506961,0.570751672121282,0.537763922417491,0.590441018300214,0.602594335898992,0.667969589233398,0.657738743534294,0.687054876773218,0.506775647712295,0.587313071087369,0.581479260074622,0.606972297109731,0.569835820133157,0.450334247200998,0.315503574161838,0.037473227378126,0.118043172511772,0.108457490528091,0.098444666859944,0.194281481761630,0.297344788583940,0.284321628917758,0.300393735207180,0.326460905830102,0.350823787875375,0.349425992340161,0.385503384349450,0.349224094777467,0.350366348271460,0.351541990266483,0.300653661153908,0.321222820101139,0.303142759860047,0.233005523681641,0.479408264160156,0.439607620239258,0.457042694091797,0.833676576614380,0.927227020263672,0.956426620483398,0.989170074462891,1.121187210083000,1.245889663696280,1.217282533645630,1.126712083816520,1.114346742630000,1.150407075881950,1.154948472976680,1.062263488769530,1.030868530273430,1.042531967163080
3,Rio Grande,1.400000000000000,7,0.084063757655672,0.180881719518844,0.142338465099210,0.128202313962190,0.378984611831317,0.412608526313579,0.424000856371804,0.420344679669453,0.433261782839027,0.392780532938122,0.400668738364353,0.329724574611057,0.352716210962334,0.359076137266624,0.375473721595728,0.346289804498924,0.224742970968548,0.211790290364494,0.021208701283671,0.075425400372250,0.048097147069110,0.041255883145228,0.145039840967698,0.207210790502573,0.207287281972835,0.201635106556921,0.200875119661766,0.200150879809700,0.222012948852089,0.228779537911806,0.210905228931354,0.216087530984762,0.211832478192518,0.208983549319664,0.168802273483301,0.160003894186110,0.155673980712891,0.332292556762695,0.264362335205078,0.245597839355469,0.712805986404418,0.822210311889648,0.767127990722656,0.830705642700195,0.820598602294922,0.765203475952148,0.787886857986450,0.822280168533325,0.786887407302856,0.822755098342896,0.771165132522583,1.103132247924800,0.784786224365234,0.860515594482422
3,Prunus,33.399999999999900,8,0.063078712292995,0.159199584990766,0.184215516596087,0.210334986298528,0.582134912636078,0.617340664530909,0.751793003421393,0.742132960869643,0.825099226231763,0.768300731460769,0.704192428552095,0.505212698433563,0.619781153695349,0.511662493538870,0.607654695822085,0.600644499374581,0.476446443062480,0.271245263425477,0.010492222816962,0.085597735642694,0.074713763632241,0.105727851178162,0.331057692971691,0.406749445329531,0.401480924443236,0.430876397125211,0.395924865463551,0.315234354886315,0.380942808326677,0.377967908402447,0.321156168131749,0.327327067139192,0.346377065159019,0.281598853019592,0.288283617081775,0.258887016538807,0.107511520385742,0.423320770263672,0.371536254882812,0.454576492309570,1.106637239456170,1.322340011596680,1.338388442993160,1.343919754028320,1.412092208862300,1.335845947265620,1.293521165847770,1.147929430007930,1.120650529861450,1.129607439041130,1.122182130813590,1.095952987670890,1.037561416625970,1.089750289916990
3,Seri,27.199999999999900,9,0.110549125265568,0.187049751024252,0.198884111725320,0.141218085038035,0.515791349406268,0.541562840900100,0.639740113685269,0.669040260755765,0.677702183466605,0.723546141649233,0.658725502096442,0.608716695747084,0.694226562868382,0.631377127675801,0.720178799995761,0.613260556234549,0.578305932938640,0.430512688230633,0.056517221288549,0.103736623026346,0.074280660116223,0.061315447611284,0.174287271562442,0.273232632720517,0.239262633537548,0.217924252247609,0.256437142981882,0.200954784821496,0.300407826943913,0.319027673459454,0.252610444796640,0.286998723831333,0.245709604582764,0.242599749368450,0.242271771683875,0.312197519204591,0.324699401855469,0.369798660278320,0.336236953735352,0.304080963134766,0.753588914871216,0.873449325561523,0.914972305297852,0.970647811889648,1.001981735229490,1.003000259399410,1.023635149002070,1.046857118606560,1.049433946609490,1.195348024368280,1.098275423049920,1.081300735473630,1.063943862915030,1.128086090087890
3,SV8579TE,17.399999999999900,10,0.067320115638502,0.168439453224731,0.164546144489523,0.100420543125698,0.493939728757477,0.490423032489063,0.603432615580967,0.652874287175322,0.590775741663692,0.680183641734670,0.593931271531288,0.571408955211530,0.661286999257915,0.659601108001602,0.689697975070873,0.637843576375768,0.514593315450183,0.309112377907136,0.012899250844955,0.074408893739869,0.068513490712317,0.053433334183116,0.199983395135126,0.292295218239513,0.239156853526022,0.191663404482652,0.252315834042200,0.186780885663274,0.285307487540823,0.302250163557959,0.219801617608302,0.219220356416710,0.210628233198589,0.214849750071730,0.268008748050324,0.264242904740809,0.111097335815430,0.325870513916016,0.333496093750000,0.343025207519531,0.820067644119263,0.930198669433594,0.947072982788086,0.933231353759766,0.964559555053711,0.951686859130859,0.977614641189575,0.967208147048950,0.979195833206177,1.060008287429810,0.971225023269653,0.911489486694336,0.870479583740234,0.954563140869141
3,Seri,41.200000000000000,11,0.094761531649741,0.176231854640797,0.191396323821384,0.205968079701909,0.400872027904036,0.512507877176579,0.600417030041561,0.614155698325804,0.630402988954287,0.602172845776519,0.555323603445772,0.472481849511031,0.503797371470893,0.498969384453754,0.501152572958315,0.472369773937643,0.407508885733755,0.340336918012842,0.027041052223734,0.104149512986494,0.081599135305181,0.080680930250503,0.261245877075783,0.313014041059510,0.313633519175702,0.309981491747163,0.312141713432336,0.300071524875126,0.336234698416735,0.353946698001921,0.354037541897453,0.338701904714211,0.359729448294205,0.339097933489527,0.318532584457902,0.292521233141056,0.192708969116211,0.449493408203125,0.344615936279297,0.460884094238281,0.838355302810668,0.935478210449219,0.979784011840820,1.003387451171870,1.086353302001950,1.098262786865230,1.130591630935660,1.108948945999140,1.123400926589960,1.110060930252070,1.107201814651480,1.068077087402340,0.973592758178711,1.028305053710930
3,Prunus,15.800000000000000,12,0.080275251362802,0.208334978609572,0.207400161406897,0.230441372009487,0.635445175685185,0.642748196367545,0.763387342108373,0.866399274129731,0.933001347592002,0.823242032096246,0.845968454713357,0.646470318010114,0.667596728833997,0.705632206018961,0.696574679085900,0.639105534129844,0.464528097579228,0.374871431272731,0.026301898300527,0.114162592946442,0.109367533225298,0.117111767210383,0.267452797513011,0.329986790544461,0.318182578592302,0.302517436927136,0.340824846598037,0.371722801816392,0.382891106930713,0.420848895189469,0.379960869304579,0.369982433677070,0.387330630778314,0.310854367661241,0.324581035820389,0.289865720374987,0.190092086791992,0.596973419189453,0.435728073120117,0.472574234008789,1.094226121902460,1.222082138061520,1.254533767700190,1.268529891967770,1.308500289916990,1.332321166992180,1.330762147903440,1.286435365676880,1.256650209426880,1.288340806961060,1.243453264236450,1.175115585327140,1.213121414184570,1.169773101806640
3,Rio Grande,35.000000000000000,13,0.111513758229685,0.206046693847134,0.196394605417989,0.188795806170052,0.549800076841017,0.587189122340465,0.692002346321888,0.756308599517126,0.777661622053086,0.723013839517897,0.691989463501706,0.637830141000081,0.666849995016429,0.675750056164401,0.669349645302242,0.521221432870730,0.424644439010118,0.368108756615049,0.047754860392022,0.101076580726178,0.078817544119517,0.082422114688661,0.233836279716971,0.282449669150045,0.271054639213659,0.275850089807926,0.361655215601502,0.370374296827191,0.426338038533537,0.360064427453447,0.315907427780607,0.310760509613715,0.325385861253499,0.285580008228371,0.283480171384224,0.264983423506928,0.256874084472656,0.382499694824219,0.352830886840820,0.434617996215820,0.879348039627075,0.998565673828125,1.083627700805660,1.140552520751950,1.233066558837890,1.216747283935540,1.266461610794060,1.192376375198360,1.206622362136840,1.203561067581170,1.163668870925900,0.993923187255859,0.872938156127930,0.940515518188477
