reps,variety,Yield,id,ExG160317,ExG160323,ExG160328,ExG160329,ExG160331,ExG160414,ExG160419,ExG160421,ExG160425,ExG160504,ExG160510,ExG160512,ExG160516,ExG160523,ExG160524,ExG160525,ExG160609,ExG160616,ExG160622,sd160317,sd160323,sd160328,sd160329,sd160331,sd160414,sd160419,sd160421,sd160425,sd160504,sd160510,sd160512,sd160516,sd160523,sd160524,sd160525,sd160609,sd160616,sd160622
3,Mykonos,35.200000000000000,16,0.176946779380141,0.178272580946879,0.219549724779573,0.252292408769917,0.265022868794582,0.284736151616680,0.303221809649040,0.258220587037567,0.276874610280401,0.275342484005980,0.227550234464476,0.282541255006925,0.250323956908394,0.199156302658223,0.193631983757887,0.224042434228900,0.173276933916536,0.131076181133776,0.195712180002573,0.053001797205329,0.059402965140912,0.088103881471351,0.095753527746049,0.169446265955710,0.119397850383578,0.108492501780017,0.102600301431498,0.100959015354176,0.106504307278633,0.103308036430619,0.109594315756319,0.080657580449900,0.052717438597598,0.052481723901092,0.081930275797112,0.074847446513203,0.043524338395811,0.118923834702219
3,Rio Grande,41.600000000000000,17,0.133546550076727,0.183259464352380,0.260945470846153,0.258055621739775,0.245467525632494,0.311775788835752,0.335157176408551,0.277932197621961,0.307985528685637,0.304548797065338,0.254928897055362,0.324973853289054,0.297638418008938,0.239584120441912,0.245546745618305,0.267020137713137,0.217882027834584,0.186754509369996,0.148524321036418,0.031734886104397,0.064294172628138,0.103975060881027,0.104495305721389,0.131893758586390,0.118906770882843,0.122906490243007,0.098163108322975,0.111652583067327,0.121015182317741,0.124178187190675,0.132358338427964,0.112677269264914,0.084131315280352,0.092610676257907,0.109156391114703,0.111700905686541,0.106958809083206,0.059492474944124
3,Seri,24.800000000000000,18,0.205367098178841,0.222834544487484,0.307892881862250,0.297021986727423,0.326369148004307,0.311847655588482,0.319810800010091,0.270703895586870,0.293097108078116,0.271690938092375,0.232960067110352,0.289256183397192,0.268619793128047,0.233153197068433,0.221653519960009,0.260977332342062,0.232533964114372,0.194151842587446,0.186195896477237,0.079165488693593,0.081246849213361,0.125839741823470,0.117846220245884,0.212647322470881,0.127162682395531,0.103458042509689,0.101961639628232,0.109119793263215,0.105674752011253,0.127007730793707,0.115009342009180,0.092021933068485,0.071971127969110,0.065351821860127,0.101722647732014,0.133951138371486,0.104278216946702,0.095893881359666
3,Tam Hot-Ty,22.000000000000000,19,0.184534306786271,0.191269926648937,0.262435061227271,0.254601188572970,0.276497345005642,0.262827211432462,0.262346901395471,0.212152651175908,0.241162710090624,0.209894800293270,0.169531196707126,0.213455436073826,0.191114512811542,0.166693624603388,0.171739998593385,0.201719863320942,0.202993709962264,0.176528519411776,0.267200697698625,0.073113387013310,0.067971383337307,0.100290371950013,0.105504241889653,0.180224335722518,0.115198318993003,0.089003747758130,0.083031998816496,0.090748087844888,0.082258232410832,0.070965038850659,0.081646355347367,0.062695278437240,0.049449435935457,0.047622835437507,0.076132273373279,0.119239305585173,0.113185140496937,0.201683130404470
3,Shorouq,37.700000000000000,20,0.133185887390616,0.175324932639168,0.277098505710385,0.264173860341128,0.245547936493553,0.265731532897900,0.279927345766254,0.241687033953182,0.274886504645177,0.268387054494751,0.203291311503444,0.251201962606515,0.230172445335609,0.193153055162010,0.202134105220305,0.233884999945389,0.210964619713067,0.166562296991225,0.159542396290988,0.029763160021078,0.057584576850063,0.099578413771724,0.098254721852425,0.127142098400017,0.102582002886333,0.095766044915067,0.092861868200007,0.097555584581537,0.111177394766127,0.083341349326213,0.105698670417527,0.085150198825297,0.060831529180974,0.063053153700542,0.093960045469426,0.122595968599574,0.072343541242992,0.075563705761895
3,DRP-8551,22.800000000000000,21,0.168461509208097,0.152278030483696,0.206459801091981,0.235003134207843,0.233112469830658,0.291698905364893,0.292401440965726,0.245733377354369,0.270369695752435,0.246567798315893,0.204035251373719,0.262415110375840,0.234433457386726,0.200242185451065,0.190991958995614,0.227028533639862,0.178618034172375,0.143671827553588,0.186993915072928,0.045682434120442,0.044362454682660,0.069915598369121,0.084490780975470,0.118065362179838,0.114138605870160,0.102205657516789,0.089998311204549,0.102722537028849,0.106347026415809,0.074141221774443,0.105506091394723,0.070579099963343,0.051481216509313,0.049386741296637,0.077105254588678,0.077603145669834,0.056380372776519,0.090852743309436
3,Rio Grande,11.199999999999900,22,0.201186379315279,0.165244304916967,0.213699358255823,0.238097286487471,0.211182066052655,0.271581956591228,0.276095033680017,0.222700631641819,0.257142105113551,0.197545911091876,0.177037456417455,0.218741023234072,0.170198813060446,0.140564867593407,0.129689424492309,0.167653997906018,0.186344879169754,0.152930926064444,0.234582002079884,0.069946656060671,0.049920523255329,0.076811085322781,0.092032140293508,0.113781490122590,0.108095300954168,0.099830150924348,0.085870883249748,0.105106219119220,0.086091229844026,0.063678311683102,0.087373159557811,0.055154041420128,0.036811132450082,0.028631341542612,0.053721258944825,0.111056673229434,0.071737528796241,0.140476549839975
3,DRP-8551,63.399999999999900,23,0.104930211588279,0.156364629980666,0.255682751080846,0.238156720187726,0.213440804583549,0.301464708457834,0.299064168256760,0.269342764788677,0.313158202438647,0.315487941081387,0.255170892446430,0.306164736666483,0.272711907764913,0.243459007168073,0.245308349793120,0.273482630476322,0.239785926042339,0.155622213223301,0.142570301274004,0.012128991506718,0.050359982422473,0.095673419920224,0.096248524044485,0.101012793392808,0.106632757111619,0.093417608884184,0.089641224910112,0.098894411089699,0.115967082996960,0.097079696268779,0.123119898160745,0.094939561236851,0.066372578712434,0.070302042067797,0.108023982071503,0.121184097573614,0.062502159919512,0.053188061231490
3,Mykonos,24.000000000000000,24,0.191926536968930,0.208165475765292,0.272107014201616,0.269708852667607,0.263586756376767,0.257829374610158,0.243031104293806,0.198310956146987,0.233219530359080,0.223782298150276,0.190612400698748,0.219026828501030,0.183954573782751,0.168757657329134,0.154389657645627,0.187055728018201,0.214837304136546,0.197245400822033,0.273044277791883,0.070115772160287,0.074016112888557,0.097408126876832,0.095711222507900,0.165968406083547,0.102003183248180,0.084421471894825,0.067425472737680,0.095408361286553,0.099559375854248,0.082645601812366,0.093839317545508,0.065179338876585,0.055821820646452,0.042338449444230,0.063977305779761,0.168043105067279,0.144287999800919,0.235499153950291
3,DRP-8551,9.400000000000000,25,0.173310971166205,0.189528981212655,0.267979785771302,0.244681289741415,0.259471368987204,0.280647255658193,0.236477037593225,0.198601924091005,0.217533479398783,0.198278470473008,0.165999369060705,0.207785044213318,0.173731399114062,0.180653845091471,0.149399554843466,0.186786791993437,0.209530918271010,0.173563668030678,0.215495142579951,0.049581848598946,0.063259643278137,0.102258357836937,0.082395447752714,0.165346583515936,0.125262076762137,0.083806770139736,0.071632898129899,0.083521916450501,0.081824333716519,0.055216853232637,0.079220677930657,0.053109423055853,0.057486781277250,0.037514213826604,0.065994852539579,0.162887967017101,0.111678461868493,0.161532865221940
3,SV8579TE,52.000000000000000,26,0.105659978578285,0.146744362159092,0.246498724565658,0.213466650722700,0.205725916721964,0.266756075319808,0.246240338338386,0.220856591009758,0.270027129638888,0.289619258204871,0.224931617555582,0.294863078315511,0.241359813309576,0.228354094100812,0.214531507065816,0.267614314950701,0.265562817121255,0.184108092490937,0.162866151066437,0.011928805036790,0.045342797596163,0.090332485753558,0.078893252204022,0.108118482602824,0.095515908599376,0.093675376776908,0.076532427212104,0.096021776845562,0.104913155013229,0.072430113723017,0.117423841330611,0.079906777762612,0.080646854949328,0.060956593231880,0.104660251344707,0.145444207205595,0.088218793333122,0.073723069250684
3,Shorouq,23.600000000000000,27,0.177316209488990,0.175677998663070,0.229486628597725,0.255256795239056,0.256999782945361,0.266131178562976,0.262619714392459,0.227956193129784,0.290500768413010,0.269798966443925,0.222646293064907,0.301812406447701,0.239310895979846,0.231212107757565,0.201664633775637,0.262063594655692,0.257042833665396,0.172497624311046,0.154165133990566,0.057164840330225,0.057297663831054,0.083715619509455,0.100364044080686,0.150694928434851,0.109017903521338,0.088167640366249,0.085122962211181,0.101063289107497,0.116809946331840,0.077403302052137,0.118497708647166,0.065783333727739,0.064253655299761,0.058983431487843,0.107052329586885,0.161178693732168,0.068132753245267,0.067566006751462
2,Seri,37.600000000000000,28,0.191213447840269,0.228536280179308,0.259639991580474,0.290076892653261,0.293522066977056,0.300832847808485,0.308904088263316,0.258566328540995,0.296465608446091,0.269787157391139,0.223155562417371,0.286570021784838,0.254027033786403,0.188230146453222,0.207196700304517,0.245857709833805,0.220126450220425,0.158444733424388,0.177439669762305,0.062023884694723,0.104656103412240,0.091803620794813,0.110096320664336,0.170663492667393,0.118806632227973,0.124130868553601,0.092497275967243,0.157180280987689,0.119019491424552,0.073881781942859,0.114976808608139,0.073538536769963,0.056224955956492,0.061333414054975,0.093496394853617,0.118434845144295,0.066358507564206,0.105463481317610
2,Rio Grande,39.399999999999900,29,0.116918374546643,0.180800148097303,0.272543309809002,0.250838118860474,0.237871764550934,0.316399850894764,0.322102803036664,0.261252885189538,0.317726223299564,0.293479540672449,0.239565186534569,0.298540738647602,0.252874891284645,0.200734355376397,0.230976588970870,0.257546613264248,0.221344573723875,0.162661809343529,0.159033892020440,0.022603018665612,0.080785675596047,0.111874510018566,0.092817707857733,0.120475769739219,0.133940560454304,0.126107286831093,0.096165316335415,0.144669562721203,0.111516797333004,0.076573339370374,0.124689863343197,0.082617590697028,0.071558216179790,0.071584901175528,0.093943911189899,0.120161376947128,0.067443265699341,0.095312882410218
2,Seri,59.200000000000000,30,0.195105233187778,0.250074537015953,0.319362801135458,0.298869437955067,0.321886365937829,0.337627105959630,0.307616095940220,0.283710449465637,0.329281292205635,0.308730411572915,0.252840443163291,0.323606873349581,0.271366256743897,0.201609528014493,0.239583667831148,0.281807142578656,0.274702996253709,0.198733630251911,0.182506273417929,0.068890148058627,0.119099408561463,0.132196181597393,0.114088558408384,0.201989958095524,0.135194848875119,0.094149689922099,0.103588909112730,0.165630773337911,0.125998145758519,0.096992104947193,0.142325304734225,0.089257986550922,0.070510652755338,0.065896630682915,0.102593060515282,0.171632628981805,0.097115054335742,0.115553014185978
2,Tam Hot-Ty,1.200000000000000,31,0.170204784431958,0.205151325809968,0.211980195154615,0.223316504554986,0.262451152131410,0.262605666184340,0.236089018402591,0.196978358373000,0.215502195992293,0.192263153102325,0.158664894098389,0.198532077922499,0.157985775336037,0.138683858346619,0.150804470732932,0.195672483878516,0.240305101451514,0.193848262512455,0.235275321524429,0.058693094745798,0.096213597066473,0.080030372991374,0.086044748465779,0.180013588941207,0.114025884735226,0.081456389477269,0.076253346303242,0.099201112912800,0.075056519038489,0.049414929827434,0.083541400569805,0.046616601651031,0.034943915899885,0.037425815217908,0.061107448228868,0.160603307780641,0.100475812220548,0.202430364445014
2,SV8579TE,48.399999999999900,32,0.104928952455521,0.172507970812274,0.213766250781200,0.237573004995733,0.254811051379186,0.277691809930362,0.284734328676282,0.241563107097818,0.275911584832213,0.259585561854019,0.184885201376574,0.250294184224525,0.208299729634033,0.203433784161390,0.188563799537677,0.213669343740401,0.209722809473694,0.150785043806552,0.158102629512145,0.013402675334772,0.065015642183088,0.070925676046810,0.090096469418179,0.152232741230212,0.107335783251981,0.116375562877301,0.082001447332367,0.110939334808349,0.085233745672104,0.052703124352578,0.094865351040124,0.065521102133158,0.070528965642619,0.052154678372754,0.073277222679431,0.101276820014946,0.055481091396835,0.078797309464001
2,Mykonos,20.800000000000000,33,0.159410588221566,0.185419363060484,0.209779364610695,0.248566264845377,0.262588331765953,0.258692799459698,0.274460883812169,0.216841687683287,0.252623923573983,0.222620571600418,0.165294132925668,0.216761478540989,0.188864991870841,0.153043424889906,0.155220629614814,0.184304459357535,0.178614209774286,0.150680070926046,0.197105092383526,0.047252909189739,0.078076101611492,0.076578619973776,0.095372182671710,0.153973690453746,0.093759598042915,0.106136619488065,0.080753075721623,0.108402083723271,0.081222349947308,0.048975335884906,0.085006667773334,0.062850618142229,0.042892468680800,0.038467979492089,0.067816631522555,0.090663464885988,0.074249506082979,0.119238373867563
2,SV8579TE,20.800000000000000,34,0.161906166510148,0.153939701589983,0.186490593007333,0.203962225936295,0.208784436638244,0.227810094172966,0.262282936229419,0.203563825403555,0.246749833566339,0.239655843932859,0.178209817314884,0.241904702637443,0.223454715798967,0.165152132856845,0.197022926763955,0.220596285878375,0.204724831572593,0.175193034422646,0.214266932471802,0.056044204418482,0.050016644466233,0.066505398199084,0.072314548730966,0.111602385327017,0.081783426194216,0.112053351615285,0.075895223144714,0.098463251218910,0.104629644206392,0.056118218404698,0.105311912074524,0.073808877711665,0.050899769833246,0.062259818476580,0.090751841245404,0.106646233010743,0.089220922505980,0.138869441881145
2,Seri,60.600000000000000,35,0.132047399622468,0.226461731421296,0.265542371098860,0.278249281538160,0.328963293133248,0.299706242426298,0.315468382123495,0.266293697368863,0.299836527312171,0.286830998034917,0.198572512765595,0.261009125696372,0.207791816676777,0.211119065201460,0.202458891403104,0.222654512253986,0.186648595832287,0.166939934459870,0.158349278505523,0.032545024004171,0.092633641575342,0.090650700831003,0.104988537745796,0.201621007448860,0.106940040328056,0.116897741955853,0.089966656767114,0.121845492187198,0.098781964430705,0.056684449930714,0.099258331432691,0.064213276666712,0.068890924424907,0.071591559490470,0.085935559714458,0.088305943707739,0.076872841543126,0.075387186074396
2,DRP-8551,32.799999999999900,36,0.182966513685882,0.194041327020542,0.220170700913771,0.248003981760276,0.289185839038659,0.301020907278254,0.310230945209648,0.242878440408823,0.300101116789182,0.262540294691882,0.224465565748575,0.278837419404962,0.229483279434221,0.177910793983109,0.204358459754518,0.238457983467503,0.220824357295197,0.174130780542492,0.168296583612914,0.056173885890582,0.086289171963544,0.075683613768384,0.096092796045213,0.204661746864693,0.116801507020736,0.110714994795018,0.081935962365329,0.126945749735884,0.096228007831679,0.074026581474026,0.105767051116820,0.065180520403140,0.062152172022820,0.061347822226318,0.084471461828637,0.130965463506322,0.104086793580898,0.110746122636365
2,Rio Grande,17.399999999999900,37,0.196132128489894,0.243488289951499,0.247414727697048,0.297746199384614,0.278076914024401,0.284596067403099,0.315481849900113,0.258338598101594,0.282166660988712,0.250304295412328,0.209787485302679,0.244699154312622,0.204947247826610,0.182082971477227,0.210475160457622,0.227925173641557,0.187692918710155,0.187834005271589,0.210377093194965,0.075622320502917,0.116107513237874,0.084826741649571,0.121364268611317,0.183975806602159,0.122154918629349,0.118731460944314,0.107330732352270,0.118398885886046,0.103416771355096,0.065375513732747,0.087936336121845,0.057283399731946,0.064234938938283,0.072332475982577,0.080172795363463,0.099316611007926,0.100869414687593,0.161833122828457
2,Shorouq,54.799999999999900,38,0.125010544674322,0.193933622672723,0.267173875272565,0.275498027056191,0.293356984588054,0.281385385254333,0.264949276455076,0.239295765362682,0.293927301645949,0.287919246448525,0.210213695723163,0.259536868816705,0.208983189674152,0.214358493605024,0.208752004454937,0.238570750533899,0.218286001471088,0.179186760559467,0.148955407042017,0.024369799109134,0.069047650822723,0.089861755127454,0.100070287407974,0.175948292975265,0.112586655130765,0.089510982463461,0.096547298365079,0.120577193572334,0.111562629035249,0.064071109230932,0.099932400815143,0.064114220277230,0.075728503954188,0.070365680063188,0.090589741701175,0.114341741267650,0.094496681581124,0.065460191314772
2,Tam Hot-Ty,19.800000000000000,39,0.165526524531869,0.181861285660781,0.218141604591108,0.223879390197482,0.255076054489416,0.261943185905848,0.259600908363497,0.227670206096547,0.255037207055060,0.230185656610460,0.163028747408175,0.203772799285661,0.200688765275428,0.156496419409328,0.191017864274678,0.199695874003119,0.182575044446100,0.159664969018622,0.164698811871072,0.060996458152922,0.071960996189600,0.084984729399560,0.087160791919370,0.150721460647276,0.106623427989911,0.088831985535146,0.085029079926162,0.099750477647702,0.091686827108030,0.041799450688609,0.074749368688180,0.057992013452541,0.044393659903627,0.065841785793002,0.069654824232882,0.086392662627536,0.068035261853182,0.076403869799766
2,DRP-8551,36.799999999999900,40,0.158309227476517,0.158708121830666,0.215257796014155,0.221761432983540,0.232822741119531,0.296265178074616,0.280379452759222,0.247008325608431,0.296524883436678,0.274909476246084,0.212985892250038,0.250715111788707,0.231825060437816,0.192571052378581,0.224532175729258,0.242721282814068,0.221276773405201,0.182411015889470,0.169986832699185,0.050219572487570,0.056199952518251,0.074270675062873,0.080455516503708,0.130120607396672,0.115836131973213,0.090142361829337,0.080220377815652,0.105494309928694,0.108716004310653,0.061047580588169,0.089772681312571,0.063404212969880,0.058694751551371,0.071136144305963,0.089486906350385,0.119976979751841,0.103869950990908,0.074779649423986
2,Rio Grande,29.199999999999900,41,0.118828456142759,0.189082612788424,0.260233089469304,0.260768824169535,0.302008549803950,0.323383608138913,0.312688747580350,0.277062658420249,0.313155577231682,0.299152809469656,0.222041907950737,0.246217470318079,0.233074523815645,0.222032578377882,0.226735152199453,0.250293996010226,0.217750687825128,0.183185112747614,0.175801995760854,0.023414272185788,0.072067019773701,0.108211701950414,0.113938520645071,0.178283310366011,0.124798080649440,0.100020121402497,0.102222470252340,0.122299659066292,0.129483758164303,0.085266635527275,0.094604767715642,0.073821415833298,0.082215721325257,0.079091367990728,0.092872132473545,0.128386715174749,0.105042751103833,0.088710950631481
2,Mykonos,33.799999999999900,42,0.176709782261042,0.205322210474565,0.228621305274564,0.258037896134339,0.270405268210176,0.273084443158930,0.265136259904332,0.233932031369977,0.275073244373032,0.260227741784166,0.199948143748967,0.218414649867574,0.193280643006730,0.193845365807653,0.198374796245229,0.222359140955832,0.228992425427813,0.200916962813655,0.229267660315493,0.063654224993431,0.085480646767676,0.079192627901899,0.095939066909976,0.162077914505564,0.113963420775880,0.093669489845033,0.092515577663321,0.112514938171711,0.107616870628800,0.066169879581291,0.079369649461369,0.061008407305025,0.071194414086296,0.066057861940892,0.085682789300209,0.155766059758532,0.106652527064194,0.226738025360179
